사업영역,사업영역명,담당부서,코스트센터,코스트센터명,자산클래스,자산클래스명,자산번호,고정자산명,주요자산번호 텍스트,내용연수(년),        수량,단위,취득일자,담당자,담당부서,실사결과,폐기사유,"정보변경에 대한 
상세사유",기타 특이사항,"태그발행
(Y/N)","미부착 사유
(태그 발행 N에 해당시)",        취득가 전기 ,      취득가 증감 ,        취득가 잔액 ,     당기상각액 ,     당월상각비 ,          장부가액 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168286,CLH 1 Line 전기 공사,CLH 1 Line 전기 공사,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 71809000 , - , 71809000 , 6411518 , 1282304 , 3846910 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168288,CLH 1 Line Duct 공사,CLH 1 Line Duct 공사,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 70858439 , - , 70858439 , 6326646 , 1265329 , 6588226 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168289,CLH 1 Line 배관 공사,CLH 1 Line 배관 공사,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3821580 , - , 3821580 , 341213 , 68243 , 204727 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168290,CLH 1 Line 판넬 공사,CLH 1 Line 판넬 공사,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 199730514 , - , 199730514 , 17833082 , 3566617 , 20088326 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168291,CLH 1 Line 계장 공사,CLH 1 Line 계장 공사,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 26718000 , - , 26718000 , 2385536 , 477107 , 1431320 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168292,HEPA Box,HEPA Box,4,48,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 20276000 , - , 20276000 , 1810357 , 362071 , 1086215 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168294,Cold Trap,OPR-CT-120 -120℃ 6L,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 16543000 , - , 16543000 , 1477054 , 295411 , 886230 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168295,Vaccum Pump,MVP-36,4,2,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2077000 , - , 2077000 , 185446 , 37089 , 111270 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168303,Particle Counter,CI-750T,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 10174000 , - , 10174000 , 908393 , 181679 , 545035 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168310,Heat Exchanger,U-tube TEMA BEU 70000kcal/20min,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 9589000 , - , 9589000 , 856161 , 171232 , 513695 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168332,20L 충전탱크,20L Top Agitator Jacket,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 31110000 , - , 31110000 , 2777679 , 555536 , 1666605 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168333,20L 충전탱크,20L Top Agitator Jacket,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 31110000 , - , 31110000 , 2777679 , 555536 , 1666605 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168334,싱크대,3조 2400L * 650W * 700H,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2928000 , - , 2928000 , 261429 , 52286 , 156855 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168379,칭량 Barrier Glove Port,칭량 Barrier Glove Port,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1155000 , - , 1155000 , 97881 , 19576 , 117459 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140168381,초음파 세척기,LZ-PL-115,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1039000 , - , 1039000 , 88051 , 17610 , 105661 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140172867,Filling Tank,40L/TK-PL-128,6,1,EA,2018.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 46372726 , - , 46372726 , 3220328 , 644065 , 22542297 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140172868,Filling Tank,40L/TK-PL-129,6,1,EA,2018.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 46372726 , - , 46372726 , 3220328 , 644065 , 22542297 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140172869,Filling Tank,40L/TK-PL-130,6,1,EA,2018.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 46232194 , - , 46232194 , 3210569 , 642114 , 22473983 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140172873,전도도 센서,InPro7108/1.5 TC-VP 3.1,6,1,EA,2018.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 4242386 , - , 4242386 , 294610 , 58922 , 2062272 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1415,기계장치-화학전지광6,140172889,흄 후드,DLH-01G/HH-PL-101,6,1,EA,2018.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8098225 , - , 8098225 , 562377 , 112476 , 3936637 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140176860,pH Meter,LZ-PL-201,6,1,EA,2018.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1965000 , - , 1965000 , 136458 , 27291 , 1146250 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140188310,조분쇄기,ML-PL-204 자동 조분쇄기,6,1,EA,2019.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 90500000 , - , 90500000 , 6284722 , 1256944 , 65361112 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140191060,와이솔루션 전용 충전탱크,TK-PL-131,6,1,EA,2019.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 70580000 , - , 70580000 , 4901389 , 980278 , 52997222 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140191061,와이솔루션 전용 충전 및 열처리 탱크,TK-PL-132,6,1,EA,2019.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 49000000 , - , 49000000 , 3402778 , 680556 , 36749999 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140191223,CLH) PFS 충전기 10mL 충전 세트,CLH) PFS 충전기 10mL 충전 세트,6,1,SET,2019.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 286987101 , - , 286987101 , 19929660 , 3985932 , 215240325 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140191377,CLH) 저울,BN-PL-306,6,1,EA,2020.01.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 4900000 , - , 4900000 , 340278 , 68056 , 3743055 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140192235,Particle Counter#4,PCV에서 이관 / LZ-PL-226,6,1,EA,2020.02.29,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 13609310 , - , 13609310 , 945091 , 189018 , 10585019 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140195279,CLH 충전기(FL-PL-201) Spare-part 확보,FL-PL-201,6,1,SET,2020.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 36000000 , - , 36000000 , 2500000 , 500000 , 29500000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140195280,Filter Integrity Tester,IG-PL-202,6,1,EA,2020.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 24500000 , - , 24500000 , 1701389 , 340278 , 20076389 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140195588,CLH) Mixer,MX-PL-203,6,1,EA,2020.06.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 51000000 , - , 51000000 , 3541667 , 708334 , 42500000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140198720,조분쇄기,ML-PL-204,6,1,EA,2021.01.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, - , 108000000 , 108000000 , 7500000 , 1500000 , 100500000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140198721,충전탱크,TK-PL-133,6,1,EA,2021.01.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, - , 36500000 , 36500000 , 2534722 , 506944 , 33965278 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1430,기계장치-생과(의약),140198722,Cold Trap,충전기(FL-PL-201) 의 일부 파트,6,1,EA,2021.01.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, - , 25000000 , 25000000 , 1736111 , 347222 , 23263889 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160068866,Mixer(믹서),MX-PL-201,1,1,EA,2007.12.26,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 440000 , - , 440000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069781,Moisture Analyzer(수분측정기),HR83-P Hal,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1122000 , - , 1122000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069782,대형저울,저울(PUA579-CS300/IND560),1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2371000 , - , 2371000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069783,피펫 reference type(1),Volume: 50.0-200,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 106000 , - , 106000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069784,피펫 reference type(2 ),Volume: 50.0-1000,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 106000 , - , 106000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069785,IPC 저울용 분동,100-20kg,1,9,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 222000 , - , 222000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069786,SUS Table,1200*600*800 800*800*300,1,2,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 992000 , - , 992000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069787,실링기,PI600/5,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 52000 , - , 52000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069788,pH 센서,Inpro3100UD,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 276000 , - , 276000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069789,Portable Particle counter,CI-750T,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3406000 , - , 3406000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069790,석정반,6000*450*50T,1,1,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 19000 , - , 19000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069792,Diaphram Valve(다이어프램 밸브),2-Way 316L,1,5,EA,2012.03.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 330000 , - , 330000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160069911,F1급 분동(20KG),F1급 분동(20KG),1,5,SET,2012.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 546000 , - , 546000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070202,Particle Counter(CLH라인),Particle Counter(CLH라인),2,1,SET,2013.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1667000 , - , 1667000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070432,이송 카트 저울,이송 카트 저울,3,1,SET,2014.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2465000 , - , 2465000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070579,Balance (206),BN-PL-206,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3592000 , - , 3592000 , 304407 , 60882 , 365289 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070580,Balance (208),BN-PL-208,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3592000 , - , 3592000 , 304407 , 60882 , 365289 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070581,Particle Counter (219),LZ-PL-219,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1956000 , - , 1956000 , 165763 , 33153 , 198913 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070582,Particle Counter (220),LZ-PL-220,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1956000 , - , 1956000 , 165763 , 33153 , 198913 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1600,공구기구-일반,160070583,부유입자 측정기,214-3,4,1,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3912000 , - , 3912000 , 331525 , 66305 , 397831 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126229,(작업테이블),1800*600*800,1,1,EA,2008.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 7000 , - , 7000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126230,(작업테이블),1800*600*800,1,1,EA,2008.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 7000 , - , 7000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126373,Sink Unit(씽크대_세척실),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126374,Rack(장비보관용_세척실),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126375,Rack(장비보관용_세척실),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126376,Table(1200*850*750),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126377,Table(1200*850*750),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126378,Table(1200*600*760),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126379,Table(1200*600*760),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126380,Table(1500*700*820),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126381,Table(1900*700*820),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126382,Table(1000*810*820),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126383,Table(1000*810*820),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126384,Table(600*600*750),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126385,Table(2000*900*820),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126386,Table(700*500*800),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126387,Table(700*500*800),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126388,Cart(카트1000*500),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126391,Cabinet(무균복보관함조제실),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 18000 , - , 18000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126392,Cabinet(무균복보관함충전실),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 18000 , - , 18000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126393,Tray Cart(트레이카드오토클레이브용),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 24000 , - , 24000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126394,Tray(트레이오토클레이브용),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 18000 , - , 18000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126395,Lift(리프트_충전탱크용),N/A,1,1,EA,2008.10.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23000 , - , 23000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126827,Mixer통(),N/A,1,1,EA,2010.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 17000 , - , 17000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180126828,Mixer통(),N/A,1,1,EA,2010.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 17000 , - , 17000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180127910,태스크의자-높은등,태스크의자-높은등,1,4,SET,2012.05.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 134000 , - , 134000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128880,수동캡핑기,N/A,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1660000 , - , 1660000 , 148214 , 29643 , 88930 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128930,테이블,테이블,4,17,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 12648000 , - , 12648000 , 1071864 , 214372 , 1286236 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128931,의자,의자,4,21,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3742000 , - , 3742000 , 317119 , 63424 , 380541 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128932,보관함,보관함,4,8,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1421000 , - , 1421000 , 120424 , 24085 , 144508 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128933,테이블(추가),테이블(추가),4,7,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 4401000 , - , 4401000 , 372966 , 74593 , 447558 
7500,의약 익산공장,오송. 경영관리팀,J62346,익.의)의료(CLH1),1800,비품,180128934,보관함(추가),보관함(추가),4,5,EA,2015.12.31,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3136000 , - , 3136000 , 265763 , 53153 , 318913 
7500,의약 익산공장,오송. 경영관리팀,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168271,PFS Filling Machine,FL-PL-201(DBA TRR130 SV125),4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2193374023 , - , 2193374023 , 195836966 , 39167393 , 143270797 
7500,의약 익산공장,오송. 경영관리팀,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168273,CLH 2 Line HVAC System,15390 CMH,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 51166000 , - , 51166000 , 4568393 , 913679 , 2741035 
7500,의약 익산공장,오송. 경영관리팀,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168282,Clean Booth,1750*1950*650H,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 16982000 , - , 16982000 , 1516250 , 303250 , 909750 
7500,의약 익산공장,오송. 경영관리팀,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168283,Clean Booth,3170*5970*650H,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 44944000 , - , 44944000 , 4012857 , 802571 , 2407715 
7500,의약 익산공장,오송. 경영관리팀,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168284,Clean Booth,3200*1350*650H,4,1,EA,2015.09.30,유명상,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 18007000 , - , 18007000 , 1607768 , 321554 , 964660 
